Year,Pattern,Trades,NetPnL,AvgR,WinRatePct,BadEntryPct,BadExitPct,BadTradePct,AvgEntry24hR,AvgAdverse24hR,AvgExitMissed24hR,AvgExitScore24h,TrailingTradePct,BreakevenTradePct,RunnerManagedPct
2022,Pullback Continuation LONG (PB=1.2xATR; 5 bars; C1) (Confirmed),1,23.38,0.29,100.0,0.0,100.0,100.0,0.6612903225806348,0.6814516129032199,1.191532258064501,24.035989717223792,100.0,0.0,0.0
2022,Pullback Continuation LONG (PB=1.6xATR; 5 bars; C1) (Confirmed),1,16.27,0.2,100.0,0.0,0.0,0.0,0.7520891364902436,0.2757660167130949,0.9749303621169932,50.0,100.0,0.0,0.0
2022,Pullback Continuation LONG (PB=1.8xATR; 3 bars; C1) (Confirmed),1,-30.28,-0.46,0.0,100.0,0.0,100.0,0.3406169665809751,0.9588688946015504,0.4074550128534666,55.194346289752794,100.0,0.0,0.0
2022,Pullback Continuation SHORT (PB=1.3xATR; 4 bars; C1),1,104.75,1.06,100.0,0.0,100.0,100.0,1.6505190311418727,0.16262975778546032,1.1391003460207603,17.286432160804214,100.0,0.0,0.0
2022,Pullback Continuation SHORT (PB=1.5xATR; 3 bars; C1),1,-4.57,-0.05,0.0,0.0,0.0,0.0,0.543291473892934,0.9907468605419779,0.817580964970272,51.20315581854023,100.0,0.0,0.0
2022,Pullback Continuation SHORT (PB=1.5xATR; 4 bars; C1),1,7.93,0.13,100.0,0.0,100.0,100.0,1.1914486279514842,0.3637523931078506,1.4116145500957107,16.14859742228965,100.0,0.0,0.0
2022,Pullback Continuation SHORT (PB=1.7xATR; 7 bars; C1),1,19.1,0.36,100.0,0.0,0.0,0.0,1.2217630853994512,1.053719008264461,0.3471074380165269,90.03558718861215,100.0,0.0,0.0
2023,Bullish Engulfing (Confirmed),28,365.21,0.14678571428571424,46.42857142857143,25.0,39.285714285714285,53.57142857142857,1.362427182268182,0.8699736600774114,1.3779437553941183,37.36287464135328,92.85714285714286,25.0,53.57142857142857
2023,Bullish Pin Bar (Confirmed),19,44.9,0.025263157894736852,36.8421052631579,26.31578947368421,42.10526315789474,57.89473684210526,1.3648604067607273,0.8600196932587904,1.2189436468909385,46.11012961059492,89.47368421052632,10.526315789473685,10.526315789473685
2023,Bearish Pin Bar,16,825.88,0.430625,56.25,25.0,31.25,50.0,1.3732031250000034,1.3323437500000015,1.026406249999999,59.05163061884704,87.5,0.0,43.75
2023,Rubber Band Short (Death Cross),11,53.47,-0.11818181818181818,36.36363636363637,63.63636363636363,0.0,63.63636363636363,1.4865636039254249,2.148260120898906,1.4900704499320627,60.55646980633465,90.9090909090909,0.0,0.0
2023,Bullish MA Cross (Confirmed),7,57.47,0.13285714285714284,42.857142857142854,28.571428571428573,57.142857142857146,57.142857142857146,1.2005308802812784,0.848790377566326,1.155763127041236,40.69845210601451,100.0,28.571428571428573,57.142857142857146
2023,Pullback Continuation LONG (PB=1.0xATR; 4 bars; C1) (Confirmed),1,-60.97,-0.73,0.0,0.0,100.0,100.0,1.1126893939393543,1.4090909090908963,1.9346590909090438,23.282012767555663,100.0,0.0,0.0
2023,Pullback Continuation SHORT (PB=1.6xATR; 4 bars; C1),1,113.87,1.2,100.0,0.0,0.0,0.0,0.4822934232715072,0.3077571669477337,0.0,100.0,100.0,0.0,0.0
2023,S6: Failed Break Long,1,-1.68,-0.05,0.0,100.0,0.0,100.0,1.518939393939333,3.6136363636362128,1.5606060606060463,69.59409594095844,100.0,0.0,0.0
2024,Bullish Engulfing (Confirmed),27,1013.04,0.42481481481481476,66.66666666666667,7.407407407407407,48.148148148148145,55.55555555555556,1.7670444487081052,1.0185641983311264,1.8598767603480963,39.19527646138693,88.88888888888889,37.03703703703704,74.07407407407408
2024,Bullish Pin Bar (Confirmed),22,-266.19,-0.19454545454545455,31.818181818181817,45.45454545454545,27.272727272727273,63.63636363636363,1.0881768400385086,1.505008622043333,1.3564773242268304,49.63118684868885,72.72727272727273,18.181818181818183,9.090909090909092
2024,Bearish Pin Bar,15,430.27,0.378,60.0,6.666666666666667,20.0,26.666666666666668,1.8989720054496102,1.4079881206281273,1.298886276545899,56.6504546359075,60.0,6.666666666666667,40.0
2024,Bullish MA Cross (Confirmed),7,120.08,0.13428571428571426,42.857142857142854,42.857142857142854,42.857142857142854,71.42857142857143,1.6473880509191496,1.2377535836785494,1.497859276297932,55.06812765069985,71.42857142857143,14.285714285714286,71.42857142857143
2024,S6: Failed Break Long,3,10.16,0.06666666666666667,66.66666666666667,33.333333333333336,33.333333333333336,66.66666666666667,2.555173132036164,1.297378018278389,2.557469543057403,45.279799195914734,100.0,33.333333333333336,0.0
2024,BB Mean Reversion Short,1,-5.19,-0.19,0.0,0.0,0.0,0.0,1.7378516624040743,1.8529411764705215,1.9552429667518725,45.54843304843304,100.0,0.0,0.0
2024,IC Breakout Long,1,21.31,0.24,100.0,0.0,100.0,100.0,1.4700748129675798,0.35099750623442155,2.6415211970074806,17.407407407407913,100.0,100.0,0.0
2024,Pullback Continuation LONG (PB=0.7xATR; 4 bars; C1) (Confirmed),1,-56.04,-0.7,0.0,100.0,100.0,100.0,0.32415902140674074,1.2801223241590185,1.0440366972477222,28.934221482097517,100.0,0.0,0.0
2024,Pullback Continuation LONG (PB=1.5xATR; 4 bars; C1) (Confirmed),1,47.36,0.6,100.0,0.0,0.0,0.0,1.4502529510961097,0.0366779089376004,0.5257166947723491,23.496932515336713,100.0,100.0,0.0
2024,Pullback Continuation LONG (PB=1.7xATR; 3 bars; C1) (Confirmed),1,21.46,0.27,100.0,0.0,100.0,100.0,1.6827122153209477,0.3043478260869432,1.8555900621118244,21.052631578947317,100.0,0.0,0.0
2024,Pullback Continuation SHORT (PB=1.1xATR; 3 bars; C1),1,-74.48,-0.74,0.0,100.0,0.0,100.0,0.3650242886883866,2.8667591950034046,0.22831367106175524,90.32068255369231,100.0,0.0,0.0
2025,Bullish Engulfing (Confirmed),27,190.4,0.10851851851851851,44.44444444444444,18.51851851851852,44.44444444444444,55.55555555555556,1.812670132414859,1.1226650969506489,2.142855887901036,35.52932963001674,77.77777777777777,37.03703703703704,70.37037037037037
2025,Bullish Pin Bar (Confirmed),19,1224.68,0.6768421052631579,63.1578947368421,15.789473684210526,42.10526315789474,52.63157894736842,2.5012049634376456,1.2264473325714689,1.8438088314295693,43.46396161724614,78.94736842105263,42.10526315789474,10.526315789473685
2025,Bearish Pin Bar,10,552.56,0.635,70.0,20.0,40.0,60.0,3.4566726862925323,2.713333109078221,2.920845852141213,46.81964312357422,50.0,0.0,0.0
2025,Bullish MA Cross (Confirmed),7,564.02,0.7999999999999999,71.42857142857143,0.0,28.571428571428573,28.571428571428573,2.8716598747774458,0.40062979320314146,2.2251963671004797,30.307648820259267,100.0,28.571428571428573,100.0
2025,BB Mean Reversion Short,3,22.34,-0.04666666666666667,33.333333333333336,33.333333333333336,0.0,33.333333333333336,1.0461756555395618,3.7364934180595992,0.4029114081200636,91.56866755216777,100.0,0.0,0.0
2025,Pullback Continuation SHORT (PB=1.7xATR; 4 bars; C1),1,-111.54,-0.97,0.0,0.0,0.0,0.0,3.673751328374069,1.057739992915326,4.67552249380091,0.0,0.0,0.0,0.0
