RowType,Ticket,SignalID,Pattern,Direction,Source,Regime,Quality,Session,EngineName,EngineMode,DayType,Confluence,Spread,Slippage,ConfirmationUsed,BarTime,EntryTime,EntryPrice,OriginalSL,CurrentSL,OriginalTP1,TP2,RiskPct,LotSize,RiskDistance,RequestedEntryPrice,ExecutedEntryPrice,EntryBalance,EntryRiskMoney,OriginalLots,RemainingLots,Stage,ExitRegimeClass,ExitBETrigger,ExitChandelier,ExitTP0Dist,ExitTP0Vol,ExitTP1Dist,ExitTP1Vol,ExitTP2Dist,ExitTP2Vol,ExitTime,ExitPrice,PnL_Money,PnL_R,HoldingHours,MAE,MFE,MAE_R,MFE_R,PartialCloseCount,PartialRealized_PnL,PartialRealized_R,TP0_Time,TP1_Time,TP1_Lots,TP1_PnL,TP2_Time,TP2_Lots,TP2_PnL,BE_Time,TrailInternalUpdates,TrailBrokerUpdates,TrailBrokerFailures,LastTrailTime,LastTrailReason,MaxLockedR,ExitRequestTime,ExitRequestReason,ExitRequestPrice,ExitReason,Result,Runner_PnL,Runner_R,TP0_PnL,TP0_R,Total_PnL,Total_R,WouldBeFlatWithoutTP0,Reached05R,Reached10R,PeakR_BeforeBE,BE_Before_TP1,TP0_Closed,TP0_Lots,EarlyExit,EarlyExitReason,LossAvoided_R,LossAvoided_Money,RunnerExitMode,RunnerPromotedInTrade,RunnerPromotionTime,TrailSendPolicy,LastTrailGateReason,EffectiveChandelierMult,LiveChandelierMult,EntryLockedChandelierMult,LastBrokerTrailTime
ENTRY,2,2023.01.03 05:00|EngulfingEntry|LONG|1,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,0,16.00,0.00,YES,2023.01.03 06:00,2023.01.03 06:00,1841.29,1827.73,1827.73,1897.04,1903.82,1.46,0.10,13.56,1841.29,1841.29,9999.70,146.47,0.10,0.10,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
ENTRY,3,2023.01.03 09:00|EngulfingEntry|LONG|10,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,0,10.00,0.00,YES,2023.01.03 10:00,2023.01.03 10:00,1847.62,1834.76,1834.76,1889.93,1921.67,1.46,0.11,12.86,1847.62,1847.62,9999.37,146.47,0.11,0.11,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
ENTRY,4,2023.01.03 10:00|CrashBreakoutEntry|SHORT|13,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,ASIA,CrashBreakoutEntry,MODE_NONE,DAY_TREND,0,10.00,0.00,NO,2023.01.03 10:00,2023.01.03 10:00,1847.52,1854.63,1854.63,1832.02,1834.73,0.87,0.12,7.11,1847.52,1847.52,9999.01,87.18,0.12,0.12,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,3,2023.01.03 09:00|EngulfingEntry|LONG|10,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,0,10.00,0.00,YES,2023.01.03 10:00,2023.01.03 10:00,1847.62,1834.76,1834.76,1889.93,1921.67,1.46,0.11,12.86,1847.62,1847.62,9999.37,146.47,0.11,0.11,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2023.01.03 10:55,1834.76,-141.79,-0.97,0.9,12.68,0.32,0.99,0.02,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,0,0,0,,,0.00,,,0.00,,LOSS,-141.79,-0.97,0.00,0.00,-141.79,-0.97,NO,NO,NO,0.02,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,2,2023.01.03 05:00|EngulfingEntry|LONG|1,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,0,16.00,0.00,YES,2023.01.03 06:00,2023.01.03 06:00,1841.29,1827.73,1833.34,1897.04,1903.82,1.46,0.10,13.56,1841.29,1841.29,9999.70,146.47,0.10,0.10,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2023.01.03 13:01,1833.34,-79.80,-0.54,7.0,7.63,8.63,0.56,0.64,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,1,1,0,2023.01.03 10:00,Chandelier Trail: SL=1833.34 (ATRx3.5),0.00,,,0.00,,LOSS,-79.80,-0.54,0.00,0.00,-79.80,-0.54,NO,YES,NO,0.64,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.03 10:00
EXIT,4,2023.01.03 10:00|CrashBreakoutEntry|SHORT|13,Rubber Band Short (Death Cross),SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,ASIA,CrashBreakoutEntry,MODE_NONE,DAY_TREND,0,10.00,0.00,NO,2023.01.03 10:00,2023.01.03 10:00,1847.52,1854.63,1831.13,1832.02,1834.73,0.87,0.12,7.11,1847.52,1847.52,9999.01,87.18,0.12,0.07,TP_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2023.01.03 13:15,1832.02,156.39,1.79,3.3,0.52,14.88,0.07,2.09,2,48.10,0.55,2023.01.03 10:09,2023.01.03 10:36,0.04,43.00,,0.00,0.00,,1,0,1,2023.01.03 10:00,Chandelier Trail: SL=1831.13 (ATRx3.5),2.31,,,0.00,,WIN,108.29,1.24,5.10,0.06,156.39,1.79,NO,YES,YES,2.09,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,
ENTRY,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,0,11.00,0.00,YES,2023.01.03 20:00,2023.01.03 20:00,1839.29,1827.06,1827.06,1887.30,1893.42,0.73,0.05,12.23,1839.29,1839.29,9933.66,72.75,0.05,0.05,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
ENTRY,13,2023.01.04 09:00|EngulfingEntry|LONG|18,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,0,10.00,0.00,YES,2023.01.04 10:00,2023.01.04 10:00,1858.33,1840.77,1840.77,1901.66,1930.54,1.46,0.08,17.56,1858.33,1858.33,9960.01,145.89,0.08,0.08,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,13,2023.01.04 09:00|EngulfingEntry|LONG|18,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,0,10.00,0.00,YES,2023.01.04 10:00,2023.01.04 10:00,1858.33,1840.77,1852.18,1901.66,1930.54,1.46,0.08,17.56,1858.33,1858.33,9960.01,145.89,0.08,0.08,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2023.01.04 17:09,1852.18,-49.44,-0.34,7.2,5.61,6.75,0.32,0.38,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,2,2,0,2023.01.04 11:00,Chandelier Trail: SL=1852.18 (ATRx3.5),0.00,,,0.00,,LOSS,-49.44,-0.34,0.00,0.00,-49.44,-0.34,NO,NO,NO,0.38,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 11:00
EXIT,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,0,11.00,0.00,YES,2023.01.03 20:00,2023.01.03 20:00,1839.29,1827.06,1852.18,1887.30,1893.42,0.73,0.05,12.23,1839.29,1839.29,9933.66,72.75,0.05,0.03,TP1_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2023.01.04 17:09,1852.18,62.81,0.86,21.2,3.25,25.79,0.27,2.11,2,26.59,0.37,2023.01.04 08:18,2023.01.04 09:38,0.01,17.72,,0.00,0.00,2023.01.04 10:00,6,6,0,2023.01.04 11:00,Chandelier Trail: SL=1852.18 (ATRx3.5),1.05,,,0.00,,WIN,36.22,0.50,8.87,0.12,62.81,0.86,NO,YES,YES,1.58,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 11:00
