Time,Ticket,SignalID,Pattern,Direction,Stage,EventType,EventReason,Detail,EntryPrice,RequestedEntryPrice,ExecutedEntryPrice,EventPrice,OldSL,NewSL,OriginalSL,OriginalTP1,TP2,RiskDistance,RiskMoney,OriginalLots,RemainingLots,CloseLots,EventPnL,PartialRealizedPnL,TotalRealizedPnL,CurrentR,MAE_R,MFE_R,AtBreakeven,TP0Closed,TP1Closed,TP2Closed,PartialCloseCount,TrailInternalUpdates,TrailBrokerUpdates,TrailBrokerFailures,MaxLockedR,Regime,Session,EngineName,EngineMode,DayType,BETime,ExitRequestTime,ExitRequestReason,ExitRequestPrice,RunnerExitMode,RunnerPromotedInTrade,RunnerPromotionTime,TrailSendPolicy,LastTrailGateReason,EffectiveChandelierMult,LiveChandelierMult,EntryLockedChandelierMult,LastBrokerTrailTime
2021.01.04 14:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1917.12 (ATRx3.5),,1916.69,1916.69,1916.69,1933.58,1916.20,1917.12,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.08,0.00,0.00,73.70,73.70,1.56,0.11,1.83,NO,YES,YES,NO,2,4,3,0,0.04,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.04 11:00
2021.01.04 14:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1917.12 (ATRx3.5),1916.69,1916.69,1916.69,1933.58,1916.20,1917.12,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.08,0.00,0.00,73.70,73.70,1.56,0.11,1.83,NO,YES,YES,NO,2,4,4,0,0.04,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.04 14:00
2021.01.04 15:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1920.17 (ATRx3.5),,1916.69,1916.69,1916.69,1932.01,1917.12,1920.17,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.08,0.00,0.00,73.70,73.70,1.41,0.11,1.83,YES,YES,YES,NO,2,5,4,0,0.32,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.04 14:00
2021.01.04 15:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,BREAKEVEN_ARMED,Chandelier Trail: SL=1920.17 (ATRx3.5),,1916.69,1916.69,1916.69,1932.01,1917.12,1920.17,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.08,0.00,0.00,73.70,73.70,1.41,0.11,1.83,YES,YES,YES,NO,2,5,4,0,0.32,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.04 14:00
2021.01.04 15:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1920.17 (ATRx3.5),1916.69,1916.69,1916.69,1932.01,1917.12,1920.17,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.08,0.00,0.00,73.70,73.70,1.41,0.11,1.83,YES,YES,YES,NO,2,5,5,0,0.32,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.04 15:00
2021.01.04 15:30:40,5,2021.01.04 13:00|PinBarEntry|LONG|2,Bullish Pin Bar (Confirmed),LONG,TP0_HIT,TP0_PARTIAL,TP0,,1933.62,1933.62,1933.62,1939.06,1926.09,1926.09,1926.09,1957.27,1975.00,7.53,147.54,0.19,0.17,0.02,10.82,10.82,10.82,0.72,0.51,0.72,NO,YES,NO,NO,1,0,0,0,0.00,TRENDING,LONDON,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
2021.01.04 15:33:40,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP2_HIT,TP2_PARTIAL,TP2,,1916.69,1916.69,1916.69,1941.00,1920.17,1920.17,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.06,0.02,48.56,122.26,122.26,2.24,0.11,2.24,YES,YES,YES,YES,3,5,5,0,0.32,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.04 15:00
2021.01.04 16:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP2_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1923.54 (ATRx3.5),,1916.69,1916.69,1916.69,1939.92,1920.17,1923.54,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.06,0.00,0.00,122.26,122.26,2.14,0.11,2.34,YES,YES,YES,YES,3,6,5,0,0.63,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.04 15:00
2021.01.04 16:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP2_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1923.54 (ATRx3.5),1916.69,1916.69,1916.69,1939.92,1920.17,1923.54,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.06,0.00,0.00,122.26,122.26,2.14,0.11,2.34,YES,YES,YES,YES,3,6,6,0,0.63,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.04 16:00
2021.01.04 17:00:00,8,2021.01.04 16:00|EngulfingEntry|LONG|3,Bullish Engulfing (Confirmed),LONG,INITIAL,ENTRY_OPENED,Bullish Engulfing (Confirmed),risk=$148.40 | requested=1941.47 | fill=1941.47,1941.47,1941.47,1941.47,1941.47,1929.25,1929.25,1929.25,1981.66,2011.81,12.22,148.40,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NO,NO,NO,NO,0,0,0,0,0.00,TRENDING,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
2021.01.04 17:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP2_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1925.09 (ATRx3.5),,1916.69,1916.69,1916.69,1941.46,1923.54,1925.09,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.06,0.00,0.00,122.26,122.26,2.29,0.11,2.50,YES,YES,YES,YES,3,7,6,0,0.78,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.04 16:00
2021.01.04 17:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP2_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1925.09 (ATRx3.5),1916.69,1916.69,1916.69,1941.46,1923.54,1925.09,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.06,0.00,0.00,122.26,122.26,2.29,0.11,2.50,YES,YES,YES,YES,3,7,7,0,0.78,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.04 17:00
2021.01.04 23:00:00,9,2021.01.04 22:00|PinBarEntry|LONG|5,Bullish Pin Bar (Confirmed),LONG,INITIAL,ENTRY_OPENED,Bullish Pin Bar (Confirmed),risk=$148.40 | requested=1943.75 | fill=1943.75,1943.75,1943.75,1943.75,1943.75,1934.97,1934.97,1934.97,1971.32,1992.00,8.78,148.40,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NO,NO,NO,NO,0,0,0,0,0.00,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
2021.01.05 01:18:40,5,2021.01.04 13:00|PinBarEntry|LONG|2,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,TP1_PARTIAL,TP1,,1933.62,1933.62,1933.62,1945.34,1926.09,1926.09,1926.09,1957.27,1975.00,7.53,147.54,0.19,0.11,0.06,65.41,76.23,76.23,1.56,0.57,1.56,NO,YES,YES,NO,2,0,0,0,0.00,TRENDING,LONDON,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
2021.01.05 03:47:40,9,2021.01.04 22:00|PinBarEntry|LONG|5,Bullish Pin Bar (Confirmed),LONG,INITIAL,EXIT_FILL,,runner=$-153.56 | partials=$0.00 | total=$-153.56 | result=LOSS,1943.75,1943.75,1943.75,1934.97,1934.97,1934.97,1934.97,1971.32,1992.00,8.78,148.40,0.16,0.16,0.16,-153.56,0.00,-153.56,-1.00,0.90,0.20,NO,NO,NO,NO,0,0,0,0,0.00,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
2021.01.05 06:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP2_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1926.01 (ATRx3.5),,1916.69,1916.69,1916.69,1941.08,1925.09,1926.01,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.06,0.00,0.00,122.26,122.26,2.25,0.11,2.66,YES,YES,YES,YES,3,8,7,0,0.86,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.04 17:00
2021.01.05 06:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP2_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1926.01 (ATRx3.5),1916.69,1916.69,1916.69,1941.08,1925.09,1926.01,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.06,0.00,0.00,122.26,122.26,2.25,0.11,2.66,YES,YES,YES,YES,3,8,8,0,0.86,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.05 06:00
2021.01.05 07:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP2_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1926.52 (ATRx3.5),,1916.69,1916.69,1916.69,1939.64,1926.01,1926.52,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.06,0.00,0.00,122.26,122.26,2.12,0.11,2.66,YES,YES,YES,YES,3,9,8,0,0.91,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.05 06:00
2021.01.05 07:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP2_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1926.52 (ATRx3.5),1916.69,1916.69,1916.69,1939.64,1926.01,1926.52,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.06,0.00,0.00,122.26,122.26,2.12,0.11,2.66,YES,YES,YES,YES,3,9,9,0,0.91,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.05 07:00
2021.01.05 08:00:00,5,2021.01.04 13:00|PinBarEntry|LONG|2,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1929.50 (ATRx3.5),,1933.62,1933.62,1933.62,1938.38,1926.09,1929.50,1926.09,1957.27,1975.00,7.53,147.54,0.19,0.11,0.00,0.00,76.23,76.23,0.63,0.57,1.57,NO,YES,YES,NO,2,1,0,0,0.00,TRENDING,LONDON,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
2021.01.05 08:00:00,5,2021.01.04 13:00|PinBarEntry|LONG|2,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1929.50 (ATRx3.5),1933.62,1933.62,1933.62,1938.38,1926.09,1929.50,1926.09,1957.27,1975.00,7.53,147.54,0.19,0.11,0.00,0.00,76.23,76.23,0.63,0.57,1.57,NO,YES,YES,NO,2,1,1,0,0.00,TRENDING,LONDON,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.05 08:00
2021.01.05 08:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP2_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1929.50 (ATRx3.5),,1916.69,1916.69,1916.69,1938.38,1926.52,1929.50,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.06,0.00,0.00,122.26,122.26,2.00,0.11,2.66,YES,YES,YES,YES,3,10,9,0,1.18,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.05 07:00
2021.01.05 08:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP2_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1929.50 (ATRx3.5),1916.69,1916.69,1916.69,1938.38,1926.52,1929.50,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.06,0.00,0.00,122.26,122.26,2.00,0.11,2.66,YES,YES,YES,YES,3,10,10,0,1.18,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.05 08:00
2021.01.05 10:00:00,5,2021.01.04 13:00|PinBarEntry|LONG|2,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1930.77 (ATRx3.5),,1933.62,1933.62,1933.62,1939.70,1929.50,1930.77,1926.09,1957.27,1975.00,7.53,147.54,0.19,0.11,0.00,0.00,76.23,76.23,0.81,0.57,1.57,NO,YES,YES,NO,2,2,1,0,0.00,TRENDING,LONDON,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.05 08:00
2021.01.05 10:00:00,5,2021.01.04 13:00|PinBarEntry|LONG|2,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1930.77 (ATRx3.5),1933.62,1933.62,1933.62,1939.70,1929.50,1930.77,1926.09,1957.27,1975.00,7.53,147.54,0.19,0.11,0.00,0.00,76.23,76.23,0.81,0.57,1.57,NO,YES,YES,NO,2,2,2,0,0.00,TRENDING,LONDON,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.05 10:00
2021.01.05 10:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP2_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1930.77 (ATRx3.5),,1916.69,1916.69,1916.69,1939.70,1929.50,1930.77,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.06,0.00,0.00,122.26,122.26,2.12,0.11,2.66,YES,YES,YES,YES,3,11,10,0,1.30,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.05 08:00
2021.01.05 10:00:00,2,2021.01.04 03:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP2_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1930.77 (ATRx3.5),1916.69,1916.69,1916.69,1939.70,1929.50,1930.77,1905.86,1959.20,1964.61,10.83,146.47,0.13,0.06,0.00,0.00,122.26,122.26,2.12,0.11,2.66,YES,YES,YES,YES,3,11,11,0,1.30,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,2021.01.04 15:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2021.01.05 10:00
2021.01.05 10:05:40,8,2021.01.04 16:00|EngulfingEntry|LONG|3,Bullish Engulfing (Confirmed),LONG,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=1930.04 (ATRx3.5),,1941.47,1941.47,1941.47,1942.43,1929.25,1930.04,1929.25,1981.66,2011.81,12.22,148.40,0.12,0.12,0.00,0.00,0.00,0.00,0.08,0.99,0.33,NO,NO,NO,NO,0,1,0,0,0.00,TRENDING,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
