Time,Ticket,SignalID,Pattern,Direction,Stage,EventType,EventReason,Detail,EntryPrice,RequestedEntryPrice,ExecutedEntryPrice,EventPrice,OldSL,NewSL,OriginalSL,OriginalTP1,TP2,RiskDistance,RiskMoney,OriginalLots,RemainingLots,CloseLots,EventPnL,PartialRealizedPnL,TotalRealizedPnL,CurrentR,MAE_R,MFE_R,AtBreakeven,TP0Closed,TP1Closed,TP2Closed,PartialCloseCount,TrailInternalUpdates,TrailBrokerUpdates,TrailBrokerFailures,MaxLockedR,Regime,Session,EngineName,EngineMode,DayType,BETime,ExitRequestTime,ExitRequestReason,ExitRequestPrice,RunnerExitMode,RunnerPromotedInTrade,RunnerPromotionTime,TrailSendPolicy,LastTrailGateReason,EffectiveChandelierMult,LiveChandelierMult,EntryLockedChandelierMult,LastBrokerTrailTime
2023.01.04 03:18:40,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,INITIAL,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1830.58 (ATRx3.5),1839.29,1839.29,1839.29,1840.11,1827.06,1830.58,1827.06,1887.30,1893.42,12.23,72.75,0.05,0.05,0.00,0.00,0.00,0.00,0.07,0.27,0.08,NO,NO,NO,NO,0,1,1,0,0.00,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 03:18
2023.01.04 06:00:00,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=1832.24 (ATRx3.5),,1839.29,1839.29,1839.29,1845.57,1830.58,1832.24,1827.06,1887.30,1893.42,12.23,72.75,0.05,0.05,0.00,0.00,0.00,0.00,0.51,0.27,0.64,NO,NO,NO,NO,0,2,1,0,0.00,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 03:18
2023.01.04 06:00:00,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,INITIAL,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1832.24 (ATRx3.5),1839.29,1839.29,1839.29,1845.57,1830.58,1832.24,1827.06,1887.30,1893.42,12.23,72.75,0.05,0.05,0.00,0.00,0.00,0.00,0.51,0.27,0.64,NO,NO,NO,NO,0,2,2,0,0.00,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 06:00
2023.01.04 07:00:00,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=1835.16 (ATRx3.5),,1839.29,1839.29,1839.29,1846.63,1832.24,1835.16,1827.06,1887.30,1893.42,12.23,72.75,0.05,0.05,0.00,0.00,0.00,0.00,0.60,0.27,0.64,NO,NO,NO,NO,0,3,2,0,0.00,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 06:00
2023.01.04 07:00:00,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,INITIAL,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1835.16 (ATRx3.5),1839.29,1839.29,1839.29,1846.63,1832.24,1835.16,1827.06,1887.30,1893.42,12.23,72.75,0.05,0.05,0.00,0.00,0.00,0.00,0.60,0.27,0.64,NO,NO,NO,NO,0,3,3,0,0.00,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 07:00
2023.01.04 08:00:00,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=1839.00 (ATRx3.5),,1839.29,1839.29,1839.29,1846.33,1835.16,1839.00,1827.06,1887.30,1893.42,12.23,72.75,0.05,0.05,0.00,0.00,0.00,0.00,0.58,0.27,0.64,NO,NO,NO,NO,0,4,3,0,0.00,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 07:00
2023.01.04 08:00:00,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,INITIAL,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1839.00 (ATRx3.5),1839.29,1839.29,1839.29,1846.33,1835.16,1839.00,1827.06,1887.30,1893.42,12.23,72.75,0.05,0.05,0.00,0.00,0.00,0.00,0.58,0.27,0.64,NO,NO,NO,NO,0,4,4,0,0.00,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 08:00
2023.01.04 08:18:40,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,TP0_HIT,TP0_PARTIAL,TP0,,1839.29,1839.29,1839.29,1848.98,1839.00,1839.00,1827.06,1887.30,1893.42,12.23,72.75,0.05,0.04,0.01,8.87,8.87,8.87,0.79,0.27,0.79,NO,YES,NO,NO,1,4,4,0,0.00,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 08:00
2023.01.04 09:38:40,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,TP1_PARTIAL,TP1,,1839.29,1839.29,1839.29,1857.83,1839.00,1839.00,1827.06,1887.30,1893.42,12.23,72.75,0.05,0.03,0.01,17.72,26.59,26.59,1.52,0.27,1.52,NO,YES,YES,NO,2,4,4,0,0.00,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 08:00
2023.01.04 10:00:00,13,2023.01.04 09:00|EngulfingEntry|LONG|18,Bullish Engulfing (Confirmed),LONG,INITIAL,ENTRY_OPENED,Bullish Engulfing (Confirmed),risk=$145.89 | requested=1858.33 | fill=1858.33,1858.33,1858.33,1858.33,1858.33,1840.77,1840.77,1840.77,1901.66,1930.54,17.56,145.89,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NO,NO,NO,NO,0,0,0,0,0.00,TRENDING,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
2023.01.04 10:00:00,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1846.98 (ATRx3.5),,1839.29,1839.29,1839.29,1858.23,1839.00,1846.98,1827.06,1887.30,1893.42,12.23,72.75,0.05,0.03,0.00,0.00,26.59,26.59,1.55,0.27,1.58,YES,YES,YES,NO,2,5,4,0,0.63,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,2023.01.04 10:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 08:00
2023.01.04 10:00:00,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,BREAKEVEN_ARMED,Chandelier Trail: SL=1846.98 (ATRx3.5),,1839.29,1839.29,1839.29,1858.23,1839.00,1846.98,1827.06,1887.30,1893.42,12.23,72.75,0.05,0.03,0.00,0.00,26.59,26.59,1.55,0.27,1.58,YES,YES,YES,NO,2,5,4,0,0.63,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,2023.01.04 10:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 08:00
2023.01.04 10:00:00,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1846.98 (ATRx3.5),1839.29,1839.29,1839.29,1858.23,1839.00,1846.98,1827.06,1887.30,1893.42,12.23,72.75,0.05,0.03,0.00,0.00,26.59,26.59,1.55,0.27,1.58,YES,YES,YES,NO,2,5,5,0,0.63,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,2023.01.04 10:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 10:00
2023.01.04 10:01:40,13,2023.01.04 09:00|EngulfingEntry|LONG|18,Bullish Engulfing (Confirmed),LONG,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=1846.34 (ATRx3.5),,1858.33,1858.33,1858.33,1859.50,1840.77,1846.34,1840.77,1901.66,1930.54,17.56,145.89,0.08,0.08,0.00,0.00,0.00,0.00,0.07,0.08,0.07,NO,NO,NO,NO,0,1,0,0,0.00,TRENDING,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
2023.01.04 10:01:40,13,2023.01.04 09:00|EngulfingEntry|LONG|18,Bullish Engulfing (Confirmed),LONG,INITIAL,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1846.34 (ATRx3.5),1858.33,1858.33,1858.33,1859.50,1840.77,1846.34,1840.77,1901.66,1930.54,17.56,145.89,0.08,0.08,0.00,0.00,0.00,0.00,0.07,0.08,0.07,NO,NO,NO,NO,0,1,1,0,0.00,TRENDING,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 10:01
2023.01.04 11:00:00,13,2023.01.04 09:00|EngulfingEntry|LONG|18,Bullish Engulfing (Confirmed),LONG,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=1852.18 (ATRx3.5),,1858.33,1858.33,1858.33,1859.94,1846.34,1852.18,1840.77,1901.66,1930.54,17.56,145.89,0.08,0.08,0.00,0.00,0.00,0.00,0.09,0.08,0.38,NO,NO,NO,NO,0,2,1,0,0.00,TRENDING,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 10:01
2023.01.04 11:00:00,13,2023.01.04 09:00|EngulfingEntry|LONG|18,Bullish Engulfing (Confirmed),LONG,INITIAL,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1852.18 (ATRx3.5),1858.33,1858.33,1858.33,1859.94,1846.34,1852.18,1840.77,1901.66,1930.54,17.56,145.89,0.08,0.08,0.00,0.00,0.00,0.00,0.09,0.08,0.38,NO,NO,NO,NO,0,2,2,0,0.00,TRENDING,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 11:00
2023.01.04 11:00:00,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1852.18 (ATRx3.5),,1839.29,1839.29,1839.29,1859.94,1846.98,1852.18,1827.06,1887.30,1893.42,12.23,72.75,0.05,0.03,0.00,0.00,26.59,26.59,1.69,0.27,2.11,YES,YES,YES,NO,2,6,5,0,1.05,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,2023.01.04 10:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 10:00
2023.01.04 11:00:00,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1852.18 (ATRx3.5),1839.29,1839.29,1839.29,1859.94,1846.98,1852.18,1827.06,1887.30,1893.42,12.23,72.75,0.05,0.03,0.00,0.00,26.59,26.59,1.69,0.27,2.11,YES,YES,YES,NO,2,6,6,0,1.05,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,2023.01.04 10:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 11:00
2023.01.04 17:09:40,13,2023.01.04 09:00|EngulfingEntry|LONG|18,Bullish Engulfing (Confirmed),LONG,INITIAL,EXIT_FILL,,runner=$-49.44 | partials=$0.00 | total=$-49.44 | result=LOSS,1858.33,1858.33,1858.33,1852.18,1852.18,1852.18,1840.77,1901.66,1930.54,17.56,145.89,0.08,0.08,0.08,-49.44,0.00,-49.44,-0.35,0.32,0.38,NO,NO,NO,NO,0,2,2,0,0.00,TRENDING,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 11:00
2023.01.04 17:09:40,10,2023.01.03 19:00|PinBarEntry|LONG|16,Bullish Pin Bar (Confirmed),LONG,TP1_HIT,EXIT_FILL,,runner=$36.22 | partials=$26.59 | total=$62.81 | result=WIN,1839.29,1839.29,1839.29,1852.18,1852.18,1852.18,1827.06,1887.30,1893.42,12.23,72.75,0.05,0.03,0.03,36.22,26.59,62.81,1.05,0.27,2.11,YES,YES,YES,NO,2,6,6,0,1.05,TRENDING,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,2023.01.04 10:00,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2023.01.04 11:00
2023.01.04 19:00:00,16,2023.01.04 18:00|PinBarEntry|LONG|19,Bullish Pin Bar (Confirmed),LONG,INITIAL,ENTRY_OPENED,Bullish Pin Bar (Confirmed),risk=$50.99 | requested=1858.68 | fill=1858.68,1858.68,1858.68,1858.68,1858.68,1848.50,1848.50,1848.50,1883.69,1902.45,10.18,50.99,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NO,NO,NO,NO,0,0,0,0,0.00,VOLATILE,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
2023.01.04 21:03:40,16,2023.01.04 18:00|PinBarEntry|LONG|19,Bullish Pin Bar (Confirmed),LONG,INITIAL,EXIT_FILL,,runner=$-51.05 | partials=$0.00 | total=$-51.05 | result=LOSS,1858.68,1858.68,1858.68,1848.50,1848.50,1848.50,1848.50,1883.69,1902.45,10.18,50.99,0.05,0.05,0.05,-51.05,0.00,-51.05,-1.00,0.91,0.13,NO,NO,NO,NO,0,0,0,0,0.00,VOLATILE,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
2023.01.04 23:00:00,18,2023.01.04 22:00|PinBarEntry|LONG|20,Bullish Pin Bar (Confirmed),LONG,INITIAL,ENTRY_OPENED,Bullish Pin Bar (Confirmed),risk=$50.73 | requested=1855.38 | fill=1855.38,1855.38,1855.38,1855.38,1855.38,1845.26,1845.26,1845.26,1880.26,1898.91,10.12,50.73,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NO,NO,NO,NO,0,0,0,0,0.00,VOLATILE,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
