Time,Ticket,SignalID,Pattern,Direction,Stage,EventType,EventReason,Detail,EntryPrice,RequestedEntryPrice,ExecutedEntryPrice,EventPrice,OldSL,NewSL,OriginalSL,OriginalTP1,TP2,RiskDistance,RiskMoney,OriginalLots,RemainingLots,CloseLots,EventPnL,PartialRealizedPnL,TotalRealizedPnL,CurrentR,MAE_R,MFE_R,AtBreakeven,TP0Closed,TP1Closed,TP2Closed,PartialCloseCount,TrailInternalUpdates,TrailBrokerUpdates,TrailBrokerFailures,MaxLockedR,Regime,Session,EngineName,EngineMode,DayType,BETime,ExitRequestTime,ExitRequestReason,ExitRequestPrice,RunnerExitMode,RunnerPromotedInTrade,RunnerPromotionTime,TrailSendPolicy,LastTrailGateReason,EffectiveChandelierMult,LiveChandelierMult,EntryLockedChandelierMult,LastBrokerTrailTime
2024.01.02 13:45:00,2,2024.01.02 05:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,TP0_HIT,EXIT_FILL,,runner=$-5.20 | partials=$7.09 | total=$1.89 | result=WIN,2069.76,2069.76,2069.76,2068.49,2068.49,2068.49,2059.70,2083.13,2093.15,10.06,58.59,0.05,0.04,0.04,-5.20,7.09,1.89,-0.13,0.12,0.90,NO,YES,NO,NO,1,4,4,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,2024.01.02 12:00
2024.01.04 11:00:00,5,2024.01.04 11:00|ReversalSweepEngine|SHORT|5,LiquiditySweep | Bearish Liquidity Sweep,SHORT,INITIAL,ENTRY_OPENED,LiquiditySweep | Bearish Liquidity Sweep,risk=$40.11 | requested=2046.60 | fill=2046.60,2046.60,2046.60,2046.60,2046.60,2051.36,2051.36,2051.36,2030.62,2034.70,4.76,40.11,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NO,NO,NO,NO,0,0,0,0,0.00,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
2024.01.04 12:00:00,6,2024.01.04 12:00|ReversalSweepEngine|SHORT|6,LiquiditySweep | Bearish Liquidity Sweep,SHORT,INITIAL,ENTRY_OPENED,LiquiditySweep | Bearish Liquidity Sweep,risk=$40.11 | requested=2047.96 | fill=2047.96,2047.96,2047.96,2047.96,2047.96,2052.82,2052.82,2052.82,2030.62,2035.82,4.86,40.11,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NO,NO,NO,NO,0,0,0,0,0.00,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
2024.01.04 12:02:40,6,2024.01.04 12:00|ReversalSweepEngine|SHORT|6,LiquiditySweep | Bearish Liquidity Sweep,SHORT,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=2039.28 (ATRx3.0),,2047.96,2047.96,2047.96,2047.35,2052.82,2039.28,2052.82,2030.62,2035.82,4.86,40.11,0.08,0.08,0.00,0.00,0.00,0.00,0.13,0.02,0.13,NO,NO,NO,NO,0,1,0,0,1.79,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
2024.01.04 12:02:40,6,2024.01.04 12:00|ReversalSweepEngine|SHORT|6,LiquiditySweep | Bearish Liquidity Sweep,SHORT,INITIAL,TRAIL_BROKER_FAIL,EVERY_UPDATE,Invalid stops,2047.96,2047.96,2047.96,2047.35,2052.82,2039.28,2052.82,2030.62,2035.82,4.86,40.11,0.08,0.08,0.00,0.00,0.00,0.00,0.13,0.02,0.13,NO,NO,NO,NO,0,1,0,1,1.79,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.04 13:00:00,7,2024.01.04 13:00|ReversalSweepEngine|SHORT|7,LiquiditySweep | Bearish Liquidity Sweep,SHORT,INITIAL,ENTRY_OPENED,LiquiditySweep | Bearish Liquidity Sweep,risk=$40.11 | requested=2047.90 | fill=2047.90,2047.90,2047.90,2047.90,2047.90,2052.55,2052.55,2052.55,2030.62,2036.29,4.64,40.11,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NO,NO,NO,NO,0,0,0,0,0.00,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
2024.01.04 13:04:40,7,2024.01.04 13:00|ReversalSweepEngine|SHORT|7,LiquiditySweep | Bearish Liquidity Sweep,SHORT,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=2038.96 (ATRx3.0),,2047.90,2047.90,2047.90,2047.18,2052.55,2038.96,2052.55,2030.62,2036.29,4.64,40.11,0.08,0.08,0.00,0.00,0.00,0.00,0.16,0.02,0.16,NO,NO,NO,NO,0,1,0,0,1.92,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
2024.01.04 13:04:40,7,2024.01.04 13:00|ReversalSweepEngine|SHORT|7,LiquiditySweep | Bearish Liquidity Sweep,SHORT,INITIAL,TRAIL_BROKER_FAIL,EVERY_UPDATE,Invalid stops,2047.90,2047.90,2047.90,2047.18,2052.55,2038.96,2052.55,2030.62,2036.29,4.64,40.11,0.08,0.08,0.00,0.00,0.00,0.00,0.16,0.02,0.16,NO,NO,NO,NO,0,1,0,1,1.92,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.04 13:04:40,6,2024.01.04 12:00|ReversalSweepEngine|SHORT|6,LiquiditySweep | Bearish Liquidity Sweep,SHORT,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=2038.96 (ATRx3.0),,2047.96,2047.96,2047.96,2047.18,2039.28,2038.96,2052.82,2030.62,2035.82,4.86,40.11,0.08,0.08,0.00,0.00,0.00,0.00,0.16,0.60,0.26,NO,NO,NO,NO,0,2,0,1,1.85,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.04 13:04:40,6,2024.01.04 12:00|ReversalSweepEngine|SHORT|6,LiquiditySweep | Bearish Liquidity Sweep,SHORT,INITIAL,TRAIL_BROKER_FAIL,EVERY_UPDATE,Invalid stops,2047.96,2047.96,2047.96,2047.18,2039.28,2038.96,2052.82,2030.62,2035.82,4.86,40.11,0.08,0.08,0.00,0.00,0.00,0.00,0.16,0.60,0.26,NO,NO,NO,NO,0,2,0,2,1.85,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.04 13:53:40,5,2024.01.04 11:00|ReversalSweepEngine|SHORT|5,LiquiditySweep | Bearish Liquidity Sweep,SHORT,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=2039.36 (ATRx3.0),,2046.60,2046.60,2046.60,2045.72,2051.36,2039.36,2051.36,2030.62,2034.70,4.76,40.11,0.08,0.08,0.00,0.00,0.00,0.00,0.18,0.94,0.18,NO,NO,NO,NO,0,1,0,0,1.52,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
2024.01.04 13:53:40,5,2024.01.04 11:00|ReversalSweepEngine|SHORT|5,LiquiditySweep | Bearish Liquidity Sweep,SHORT,INITIAL,TRAIL_BROKER_FAIL,EVERY_UPDATE,Invalid stops,2046.60,2046.60,2046.60,2045.72,2051.36,2039.36,2051.36,2030.62,2034.70,4.76,40.11,0.08,0.08,0.00,0.00,0.00,0.00,0.18,0.94,0.18,NO,NO,NO,NO,0,1,0,1,1.52,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.04 14:00:00,8,2024.01.04 14:00|ReversalSweepEngine|SHORT|8,LiquiditySweep | Bearish Liquidity Sweep,SHORT,INITIAL,ENTRY_OPENED,LiquiditySweep | Bearish Liquidity Sweep,risk=$34.88 | requested=2045.12 | fill=2045.12,2045.12,2045.12,2045.12,2045.12,2052.46,2052.46,2052.46,2030.62,2026.77,7.34,34.88,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NO,NO,NO,NO,0,0,0,0,0.00,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
2024.01.04 14:04:40,8,2024.01.04 14:00|ReversalSweepEngine|SHORT|8,LiquiditySweep | Bearish Liquidity Sweep,SHORT,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=2045.36 (ATRx3.0),,2045.12,2045.12,2045.12,2044.47,2052.46,2045.36,2052.46,2030.62,2026.77,7.34,34.88,0.04,0.04,0.00,0.00,0.00,0.00,0.09,0.08,0.09,NO,NO,NO,NO,0,1,0,0,0.00,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
2024.01.04 14:04:40,8,2024.01.04 14:00|ReversalSweepEngine|SHORT|8,LiquiditySweep | Bearish Liquidity Sweep,SHORT,INITIAL,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=2045.36 (ATRx3.0),2045.12,2045.12,2045.12,2044.47,2052.46,2045.36,2052.46,2030.62,2026.77,7.34,34.88,0.04,0.04,0.00,0.00,0.00,0.00,0.09,0.08,0.09,NO,NO,NO,NO,0,1,1,0,0.00,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,2024.01.04 14:04
2024.01.04 14:04:40,7,2024.01.04 13:00|ReversalSweepEngine|SHORT|7,LiquiditySweep | Bearish Liquidity Sweep,SHORT,TP0_HIT,TP0_PARTIAL,TP0,,2047.90,2047.90,2047.90,2044.47,2038.96,2038.96,2052.55,2030.62,2036.29,4.64,40.11,0.08,0.07,0.01,3.40,3.40,3.40,0.74,0.13,0.74,NO,YES,NO,NO,1,1,0,1,1.92,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.04 14:04:40,6,2024.01.04 12:00|ReversalSweepEngine|SHORT|6,LiquiditySweep | Bearish Liquidity Sweep,SHORT,TP0_HIT,TP0_PARTIAL,TP0,,2047.96,2047.96,2047.96,2044.47,2038.96,2038.96,2052.82,2030.62,2035.82,4.86,40.11,0.08,0.07,0.01,3.46,3.46,3.46,0.72,0.60,0.72,NO,YES,NO,NO,1,2,0,2,1.85,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.04 14:10:40,8,2024.01.04 14:00|ReversalSweepEngine|SHORT|8,LiquiditySweep | Bearish Liquidity Sweep,SHORT,INITIAL,EXIT_FILL,,runner=$-1.08 | partials=$0.00 | total=$-1.08 | result=LOSS,2045.12,2045.12,2045.12,2045.36,2045.36,2045.36,2052.46,2030.62,2026.77,7.34,34.88,0.04,0.04,0.04,-1.08,0.00,-1.08,-0.03,0.08,0.23,NO,NO,NO,NO,0,1,1,0,0.00,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,2024.01.04 14:04
2024.01.04 15:21:40,5,2024.01.04 11:00|ReversalSweepEngine|SHORT|5,LiquiditySweep | Bearish Liquidity Sweep,SHORT,TP0_HIT,TP0_PARTIAL,TP0,,2046.60,2046.60,2046.60,2042.65,2039.36,2039.36,2051.36,2030.62,2034.70,4.76,40.11,0.08,0.07,0.01,3.92,3.92,3.92,0.83,0.94,0.83,NO,YES,NO,NO,1,1,0,1,1.52,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.04 15:32:40,7,2024.01.04 13:00|ReversalSweepEngine|SHORT|7,LiquiditySweep | Bearish Liquidity Sweep,SHORT,TP1_HIT,TP1_PARTIAL,TP1,,2047.90,2047.90,2047.90,2041.23,2038.96,2038.96,2052.55,2030.62,2036.29,4.64,40.11,0.08,0.04,0.03,19.92,23.32,23.32,1.44,0.13,1.44,NO,YES,YES,NO,2,1,0,1,1.92,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.04 15:32:40,6,2024.01.04 12:00|ReversalSweepEngine|SHORT|6,LiquiditySweep | Bearish Liquidity Sweep,SHORT,TP1_HIT,TP1_PARTIAL,TP1,,2047.96,2047.96,2047.96,2041.23,2038.96,2038.96,2052.82,2030.62,2035.82,4.86,40.11,0.08,0.04,0.03,20.10,23.56,23.56,1.39,0.60,1.39,NO,YES,YES,NO,2,2,0,2,1.85,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.04 15:40:40,5,2024.01.04 11:00|ReversalSweepEngine|SHORT|5,LiquiditySweep | Bearish Liquidity Sweep,SHORT,TP1_HIT,TP1_PARTIAL,TP1,,2046.60,2046.60,2046.60,2039.83,2039.36,2039.36,2051.36,2030.62,2034.70,4.76,40.11,0.08,0.04,0.03,20.22,24.14,24.14,1.42,0.94,1.42,NO,YES,YES,NO,2,1,0,1,1.52,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.04 15:42:40,7,2024.01.04 13:00|ReversalSweepEngine|SHORT|7,LiquiditySweep | Bearish Liquidity Sweep,SHORT,TP2_HIT,TP2_PARTIAL,TP2,,2047.90,2047.90,2047.90,2039.00,2038.96,2038.96,2052.55,2030.62,2036.29,4.64,40.11,0.08,0.03,0.01,8.87,32.19,32.19,1.92,0.13,1.92,NO,YES,YES,YES,3,1,0,1,1.92,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.04 15:42:40,6,2024.01.04 12:00|ReversalSweepEngine|SHORT|6,LiquiditySweep | Bearish Liquidity Sweep,SHORT,TP2_HIT,TP2_PARTIAL,TP2,,2047.96,2047.96,2047.96,2039.00,2038.96,2038.96,2052.82,2030.62,2035.82,4.86,40.11,0.08,0.03,0.01,8.93,32.49,32.49,1.84,0.60,1.84,NO,YES,YES,YES,3,2,0,2,1.85,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.04 16:06:40,5,2024.01.04 11:00|ReversalSweepEngine|SHORT|5,LiquiditySweep | Bearish Liquidity Sweep,SHORT,TP2_HIT,TP2_PARTIAL,TP2,,2046.60,2046.60,2046.60,2038.02,2039.36,2039.36,2051.36,2030.62,2034.70,4.76,40.11,0.08,0.03,0.01,8.55,32.69,32.69,1.80,0.94,1.80,NO,YES,YES,YES,3,1,0,1,1.52,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.05 15:30:40,7,2024.01.04 13:00|ReversalSweepEngine|SHORT|7,LiquiditySweep | Bearish Liquidity Sweep,SHORT,TP_HIT,EXIT_FILL,,runner=$52.56 | partials=$32.19 | total=$84.75 | result=WIN,2047.90,2047.90,2047.90,2030.62,2038.96,2038.96,2052.55,2030.62,2036.29,4.64,40.11,0.08,0.03,0.03,52.56,32.19,84.75,3.72,0.13,2.48,NO,YES,YES,YES,3,1,0,1,1.92,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.05 15:30:40,6,2024.01.04 12:00|ReversalSweepEngine|SHORT|6,LiquiditySweep | Bearish Liquidity Sweep,SHORT,TP_HIT,EXIT_FILL,,runner=$52.74 | partials=$32.49 | total=$85.23 | result=WIN,2047.96,2047.96,2047.96,2030.62,2038.96,2038.96,2052.82,2030.62,2035.82,4.86,40.11,0.08,0.03,0.03,52.74,32.49,85.23,3.57,0.60,2.38,NO,YES,YES,YES,3,2,0,2,1.85,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.05 15:30:40,5,2024.01.04 11:00|ReversalSweepEngine|SHORT|5,LiquiditySweep | Bearish Liquidity Sweep,SHORT,TP_HIT,EXIT_FILL,,runner=$48.66 | partials=$32.69 | total=$81.35 | result=WIN,2046.60,2046.60,2046.60,2030.62,2039.36,2039.36,2051.36,2030.62,2034.70,4.76,40.11,0.08,0.03,0.03,48.66,32.69,81.35,3.36,0.94,2.14,NO,YES,YES,YES,3,1,0,1,1.52,TRENDING,LONDON,ReversalSweepEngine,MODE_SFP,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
2024.01.15 09:00:00,22,2024.01.15 08:00|PinBarEntry|LONG|12,Bullish Pin Bar (Confirmed),LONG,INITIAL,ENTRY_OPENED,Bullish Pin Bar (Confirmed),risk=$100.10 | requested=2055.50 | fill=2055.50,2055.50,2055.50,2055.50,2055.50,2046.96,2046.96,2046.96,2082.32,2102.43,8.54,100.10,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NO,NO,NO,NO,0,0,0,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
