RowType,Ticket,SignalID,Pattern,Direction,Source,Regime,Quality,Session,EngineName,EngineMode,DayType,Confluence,Spread,Slippage,ConfirmationUsed,BarTime,EntryTime,EntryPrice,OriginalSL,CurrentSL,OriginalTP1,TP2,RiskPct,LotSize,RiskDistance,RequestedEntryPrice,ExecutedEntryPrice,EntryBalance,EntryRiskMoney,OriginalLots,RemainingLots,Stage,ExitRegimeClass,ExitBETrigger,ExitChandelier,ExitTP0Dist,ExitTP0Vol,ExitTP1Dist,ExitTP1Vol,ExitTP2Dist,ExitTP2Vol,ExitTime,ExitPrice,PnL_Money,PnL_R,HoldingHours,MAE,MFE,MAE_R,MFE_R,PartialCloseCount,PartialRealized_PnL,PartialRealized_R,TP0_Time,TP1_Time,TP1_Lots,TP1_PnL,TP2_Time,TP2_Lots,TP2_PnL,BE_Time,TrailInternalUpdates,TrailBrokerUpdates,TrailBrokerFailures,LastTrailTime,LastTrailReason,MaxLockedR,ExitRequestTime,ExitRequestReason,ExitRequestPrice,ExitReason,Result,Runner_PnL,Runner_R,TP0_PnL,TP0_R,Total_PnL,Total_R,WouldBeFlatWithoutTP0,Reached05R,Reached10R,PeakR_BeforeBE,BE_Before_TP1,TP0_Closed,TP0_Lots,EarlyExit,EarlyExitReason,LossAvoided_R,LossAvoided_Money,RunnerExitMode,RunnerPromotedInTrade,RunnerPromotionTime,TrailSendPolicy,LastTrailGateReason,EffectiveChandelierMult,LiveChandelierMult,EntryLockedChandelierMult,LastBrokerTrailTime
ENTRY,169,2024.05.06 21:00|PinBarEntry|LONG|158,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.06 22:00,2024.05.06 22:00,2326.38,2316.52,2316.52,2350.20,2368.06,0.64,0.06,9.86,2326.38,2326.38,9634.49,61.49,0.06,0.06,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
ENTRY,170,2024.05.07 03:00|PinBarEntry|LONG|159,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.07 04:00,2024.05.07 04:00,2329.30,2317.90,2317.90,2356.84,2377.49,0.64,0.05,11.40,2329.30,2329.30,9634.34,61.49,0.05,0.05,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,170,2024.05.07 03:00|PinBarEntry|LONG|159,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.07 04:00,2024.05.07 04:00,2329.30,2317.90,2317.90,2356.84,2377.49,0.64,0.05,11.40,2329.30,2329.30,9634.34,61.49,0.05,0.05,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.05.07 10:16,2317.90,-57.15,-0.93,6.3,11.35,0.63,1.00,0.06,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,0,0,0,,,0.00,,,0.00,,LOSS,-57.15,-0.93,0.00,0.00,-57.15,-0.93,NO,NO,NO,0.06,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,169,2024.05.06 21:00|PinBarEntry|LONG|158,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.06 22:00,2024.05.06 22:00,2326.38,2316.52,2316.52,2350.20,2368.06,0.64,0.06,9.86,2326.38,2326.38,9634.49,61.49,0.06,0.06,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2024.05.07 11:13,2316.52,-64.07,-1.04,13.2,8.85,3.55,0.90,0.36,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,0,0,0,,,0.00,,,0.00,,LOSS,-64.07,-1.04,0.00,0.00,-64.07,-1.04,NO,NO,NO,0.36,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.00,
EXIT,168,2024.05.06 16:00|EngulfingEntry|LONG|157,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.06 17:00,2024.05.06 17:00,2328.02,2314.13,2314.13,2363.16,2389.52,0.64,0.04,13.89,2328.02,2328.02,9634.67,61.50,0.04,0.04,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2024.05.07 11:14,2314.13,-58.83,-0.96,18.2,12.18,2.61,0.88,0.19,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,0,0,0,,,0.00,,,0.00,,LOSS,-58.83,-0.96,0.00,0.00,-58.83,-0.96,NO,NO,NO,0.19,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.00,
ENTRY,174,2024.05.07 17:00|ReversalSweepEngine|LONG|164,LiquiditySweep | Bullish Liquidity Sweep,LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,ReversalSweepEngine,MODE_SFP,DAY_TREND,85,7.00,0.00,NO,2024.05.07 17:00,2024.05.07 17:00,2318.56,2307.41,2307.41,2354.39,2346.44,0.60,0.05,11.15,2318.56,2318.56,9454.14,57.12,0.05,0.05,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
EXIT,174,2024.05.07 17:00|ReversalSweepEngine|LONG|164,LiquiditySweep | Bullish Liquidity Sweep,LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,ReversalSweepEngine,MODE_SFP,DAY_TREND,85,7.00,0.00,NO,2024.05.07 17:00,2024.05.07 17:00,2318.56,2307.41,2312.57,2354.39,2346.44,0.60,0.05,11.15,2318.56,2318.56,9454.14,57.12,0.05,0.05,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2024.05.07 17:58,2312.57,-30.10,-0.53,1.0,3.61,3.93,0.32,0.35,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,1,1,0,2024.05.07 17:01,Chandelier Trail: SL=2312.57 (ATRx3.5),0.00,,,0.00,,LOSS,-30.10,-0.53,0.00,0.00,-30.10,-0.53,NO,NO,NO,0.35,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.00,2024.05.07 17:01
ENTRY,176,2024.05.09 17:00|PinBarEntry|LONG|170,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.09 18:00,2024.05.09 18:00,2333.44,2311.71,2311.71,2399.04,2409.90,0.62,0.02,21.73,2333.44,2333.44,9423.98,57.99,0.02,0.02,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
ENTRY,177,2024.05.09 22:00|PullbackContinuationEngine|LONG|173,Pullback Continuation LONG (PB=1.5xATR; 4 bars; C1) (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,PullbackContinuationEngine,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.09 23:00,2024.05.09 23:00,2343.92,2319.95,2319.95,2412.84,2424.83,0.59,0.02,23.97,2343.92,2343.92,9423.92,55.23,0.02,0.02,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
EXIT,177,2024.05.09 22:00|PullbackContinuationEngine|LONG|173,Pullback Continuation LONG (PB=1.5xATR; 4 bars; C1) (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,PullbackContinuationEngine,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.09 23:00,2024.05.09 23:00,2343.92,2319.95,2360.45,2412.84,2424.83,0.59,0.02,23.97,2343.92,2343.92,9423.92,55.23,0.02,0.01,TP0_HIT,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2024.05.10 16:04,2360.45,31.93,0.58,17.1,0.71,34.55,0.03,1.44,1,16.22,0.29,2024.05.10 09:13,,0.00,0.00,,0.00,0.00,2024.05.10 10:00,13,12,1,2024.05.10 14:00,Chandelier Trail: SL=2360.45 (ATRx3.5),0.69,,,0.00,,WIN,15.71,0.28,16.22,0.29,31.93,0.58,NO,YES,YES,1.05,YES,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.00,2024.05.10 14:00
EXIT,176,2024.05.09 17:00|PinBarEntry|LONG|170,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.09 18:00,2024.05.09 18:00,2333.44,2311.71,2360.45,2399.04,2409.90,0.62,0.02,21.73,2333.44,2333.44,9423.98,57.99,0.02,0.01,TP0_HIT,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2024.05.10 16:04,2360.45,40.99,0.71,22.1,5.24,45.03,0.24,2.07,1,14.80,0.26,2024.05.10 03:30,,0.00,0.00,,0.00,0.00,2024.05.10 09:00,16,15,1,2024.05.10 14:00,Chandelier Trail: SL=2360.45 (ATRx3.5),1.24,,,0.00,,WIN,26.19,0.45,14.80,0.26,40.99,0.71,NO,YES,YES,1.17,YES,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.00,2024.05.10 14:00
ENTRY,182,2024.05.13 16:00|FailedBreakReversal|LONG|175,S6: Failed Break Long | Swept 2345.27,LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,FailedBreakReversal,MODE_NONE,DAY_TREND,0,7.00,0.00,NO,2024.05.13 16:00,2024.05.13 16:00,2347.24,2342.88,2342.88,2353.78,2358.14,0.59,0.12,4.36,2347.24,2347.24,9496.48,56.05,0.12,0.12,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
EXIT,182,2024.05.13 16:00|FailedBreakReversal|LONG|175,S6: Failed Break Long | Swept 2345.27,LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,FailedBreakReversal,MODE_NONE,DAY_TREND,0,7.00,0.00,NO,2024.05.13 16:00,2024.05.13 16:00,2347.24,2342.88,2346.44,2353.78,2358.14,0.59,0.12,4.36,2347.24,2347.24,9496.48,56.05,0.12,0.12,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2024.05.13 16:07,2346.44,-9.96,-0.18,0.1,0.68,2.21,0.16,0.51,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,1,1,0,2024.05.13 16:01,Chandelier Trail: SL=2346.44 (ATRx3.5),0.00,,,0.00,,LOSS,-9.96,-0.18,0.00,0.00,-9.96,-0.18,NO,YES,NO,0.51,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.00,2024.05.13 16:01
ENTRY,184,2024.05.13 17:00|ReversalSweepEngine|LONG|176,LiquiditySweep | Bullish Liquidity Sweep,LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,ReversalSweepEngine,MODE_SFP,DAY_TREND,85,7.00,0.00,NO,2024.05.13 17:00,2024.05.13 17:00,2344.20,2335.56,2335.56,2378.47,2365.79,0.71,0.07,8.64,2344.20,2344.20,9486.31,67.81,0.07,0.07,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
EXIT,184,2024.05.13 17:00|ReversalSweepEngine|LONG|176,LiquiditySweep | Bullish Liquidity Sweep,LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,ReversalSweepEngine,MODE_SFP,DAY_TREND,85,7.00,0.00,NO,2024.05.13 17:00,2024.05.13 17:00,2344.20,2335.56,2345.32,2378.47,2365.79,0.71,0.07,8.64,2344.20,2344.20,9486.31,67.81,0.07,0.07,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2024.05.13 18:04,2335.56,-60.69,-0.89,1.1,5.75,1.84,0.67,0.21,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,1,0,1,2024.05.13 17:00,Chandelier Trail: SL=2345.32 (ATRx3.5),0.13,,,0.00,,LOSS,-60.69,-0.89,0.00,0.00,-60.69,-0.89,NO,NO,NO,0.21,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,
ENTRY,186,2024.05.14 06:00|PinBarEntry|SHORT|177,Bearish Pin Bar,SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,NO,2024.05.14 06:00,2024.05.14 06:00,2340.48,2348.73,2348.73,2323.98,2325.63,0.49,0.05,8.25,2340.48,2340.48,9425.47,45.74,0.05,0.05,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,186,2024.05.14 06:00|PinBarEntry|SHORT|177,Bearish Pin Bar,SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,NO,2024.05.14 06:00,2024.05.14 06:00,2340.48,2348.73,2342.52,2323.98,2325.63,0.49,0.05,8.25,2340.48,2340.48,9425.47,45.74,0.05,0.05,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.05.14 11:53,2342.52,-10.35,-0.23,5.9,5.49,4.31,0.67,0.52,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,1,1,0,2024.05.14 09:32,Chandelier Trail: SL=2342.52 (ATRx3.0),0.00,,,0.00,,LOSS,-10.35,-0.23,0.00,0.00,-10.35,-0.23,NO,YES,NO,0.52,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.50,2024.05.14 09:32
ENTRY,188,2024.05.14 11:00|PinBarEntry|LONG|178,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,LONDON,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.14 12:00,2024.05.14 12:00,2343.87,2331.12,2331.12,2366.97,2382.37,0.71,0.05,12.75,2343.87,2343.87,9414.97,67.01,0.05,0.05,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
EXIT,188,2024.05.14 11:00|PinBarEntry|LONG|178,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,LONDON,PinBarEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.14 12:00,2024.05.14 12:00,2343.87,2331.12,2336.74,2366.97,2382.37,0.71,0.05,12.75,2343.87,2343.87,9414.97,67.01,0.05,0.05,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2024.05.14 15:30,2336.74,-35.80,-0.53,3.5,1.45,4.50,0.11,0.35,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,2,2,0,2024.05.14 13:00,Chandelier Trail: SL=2336.74 (ATRx3.0),0.00,,,0.00,,LOSS,-35.80,-0.53,0.00,0.00,-35.80,-0.53,NO,NO,NO,0.35,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,2024.05.14 13:00
ENTRY,190,2024.05.14 16:00|EngulfingEntry|LONG|180,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.14 17:00,2024.05.14 17:00,2353.89,2336.11,2336.11,2398.87,2432.61,0.68,0.03,17.78,2353.89,2353.89,9379.08,63.68,0.03,0.03,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
ENTRY,191,2024.05.14 20:00|EngulfingEntry|LONG|181,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.14 21:00,2024.05.14 21:00,2355.99,2345.90,2345.90,2381.52,2400.66,0.91,0.08,10.09,2355.99,2355.99,9378.84,84.90,0.08,0.08,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
ENTRY,192,2024.05.14 21:00|PullbackContinuationEngine|LONG|182,Pullback Continuation LONG (PB=1.7xATR; 3 bars; C1) (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,PullbackContinuationEngine,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.14 22:00,2024.05.14 22:00,2357.72,2338.15,2338.15,2402.74,2436.50,0.65,0.03,19.57,2357.72,2357.72,9378.75,60.64,0.03,0.03,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,192,2024.05.14 21:00|PullbackContinuationEngine|LONG|182,Pullback Continuation LONG (PB=1.7xATR; 3 bars; C1) (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,PullbackContinuationEngine,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.14 22:00,2024.05.14 22:00,2357.72,2338.15,2361.54,2402.74,2436.50,0.65,0.03,19.57,2357.72,2357.72,9378.75,60.64,0.03,0.02,TP0_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.05.15 15:00,2361.54,19.26,0.32,17.0,2.79,16.61,0.14,0.85,1,13.25,0.22,2024.05.15 11:43,,0.00,0.00,,0.00,0.00,,7,7,0,2024.05.15 12:00,Chandelier Trail: SL=2361.54 (ATRx3.5),0.20,,,0.00,,WIN,6.01,0.10,13.25,0.22,19.26,0.32,NO,YES,NO,0.85,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2024.05.15 12:00
EXIT,191,2024.05.14 20:00|EngulfingEntry|LONG|181,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.14 21:00,2024.05.14 21:00,2355.99,2345.90,2361.54,2381.52,2400.66,0.91,0.08,10.09,2355.99,2355.99,9378.84,84.90,0.08,0.05,TP1_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.05.15 15:00,2361.54,59.31,0.70,18.0,1.06,18.34,0.11,1.82,2,35.65,0.42,2024.05.15 10:17,2024.05.15 11:42,0.02,29.01,,0.00,0.00,2024.05.15 12:00,6,6,0,2024.05.15 12:00,Chandelier Trail: SL=2361.54 (ATRx3.5),0.55,,,0.00,,WIN,23.66,0.28,6.64,0.08,59.31,0.70,NO,YES,YES,1.82,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2024.05.15 12:00
EXIT,190,2024.05.14 16:00|EngulfingEntry|LONG|180,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.14 17:00,2024.05.14 17:00,2353.89,2336.11,2361.54,2398.87,2432.61,0.68,0.03,17.78,2353.89,2353.89,9379.08,63.68,0.03,0.02,TP0_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.05.15 15:00,2361.54,25.81,0.41,22.0,7.49,20.44,0.42,1.15,1,12.14,0.19,2024.05.15 11:24,,0.00,0.00,,0.00,0.00,,11,11,0,2024.05.15 12:00,Chandelier Trail: SL=2361.54 (ATRx3.5),0.43,,,0.00,,WIN,13.67,0.21,12.14,0.19,25.81,0.41,NO,YES,YES,1.15,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2024.05.15 12:00
ENTRY,200,2024.05.15 18:00|EngulfingEntry|LONG|184,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.15 19:00,2024.05.15 19:00,2377.69,2353.39,2353.39,2477.59,2489.74,0.73,0.02,24.30,2377.69,2377.69,9483.07,69.45,0.02,0.02,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
ENTRY,201,2024.05.16 02:00|PullbackContinuationEngine|LONG|186,Pullback Continuation LONG (PB=0.7xATR; 4 bars; C1) (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,PullbackContinuationEngine,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.16 03:00,2024.05.16 03:00,2391.95,2375.35,2375.35,2454.00,2462.30,0.70,0.03,16.60,2391.95,2391.95,9482.98,66.14,0.03,0.03,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,200,2024.05.15 18:00|EngulfingEntry|LONG|184,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2024.05.15 19:00,2024.05.15 19:00,2377.69,2353.39,2381.94,2477.59,2489.74,0.73,0.02,24.30,2377.69,2377.69,9483.07,69.45,0.02,0.01,TP0_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2024.05.16 13:32,2381.94,16.57,0.24,18.5,0.56,19.67,0.02,0.81,1,14.71,0.21,2024.05.16 03:35,,0.00,0.00,,0.00,0.00,,11,11,0,2024.05.16 10:00,Chandelier Trail: SL=2381.94 (ATRx3.5),0.17,,,0.00,,WIN,1.86,0.03,14.71,0.21,16.57,0.24,NO,YES,NO,0.81,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2024.05.16 10:00
