RowType,Ticket,SignalID,Pattern,Direction,Source,Regime,Quality,Session,EngineName,EngineMode,DayType,Confluence,Spread,Slippage,ConfirmationUsed,BarTime,EntryTime,EntryPrice,OriginalSL,CurrentSL,OriginalTP1,TP2,RiskPct,LotSize,RiskDistance,RequestedEntryPrice,ExecutedEntryPrice,EntryBalance,EntryRiskMoney,OriginalLots,RemainingLots,Stage,ExitRegimeClass,ExitBETrigger,ExitChandelier,ExitTP0Dist,ExitTP0Vol,ExitTP1Dist,ExitTP1Vol,ExitTP2Dist,ExitTP2Vol,ExitTime,ExitPrice,PnL_Money,PnL_R,HoldingHours,MAE,MFE,MAE_R,MFE_R,PartialCloseCount,PartialRealized_PnL,PartialRealized_R,TP0_Time,TP1_Time,TP1_Lots,TP1_PnL,TP2_Time,TP2_Lots,TP2_PnL,BE_Time,TrailInternalUpdates,TrailBrokerUpdates,TrailBrokerFailures,LastTrailTime,LastTrailReason,MaxLockedR,ExitRequestTime,ExitRequestReason,ExitRequestPrice,ExitReason,Result,Runner_PnL,Runner_R,TP0_PnL,TP0_R,Total_PnL,Total_R,WouldBeFlatWithoutTP0,Reached05R,Reached10R,PeakR_BeforeBE,BE_Before_TP1,TP0_Closed,TP0_Lots,EarlyExit,EarlyExitReason,LossAvoided_R,LossAvoided_Money,RunnerExitMode,RunnerPromotedInTrade,RunnerPromotionTime,TrailSendPolicy,LastTrailGateReason,EffectiveChandelierMult,LiveChandelierMult,EntryLockedChandelierMult,LastBrokerTrailTime
ENTRY,2,2026.01.05 16:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,0,8.00,0.00,YES,2026.01.05 17:00,2026.01.05 17:00,4436.84,4395.75,4395.75,4536.07,4610.50,0.73,0.01,41.09,4436.84,4436.84,9999.97,73.24,0.01,0.01,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
ENTRY,3,2026.01.06 04:00|EngulfingEntry|LONG|2,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,0,8.00,0.00,YES,2026.01.06 05:00,2026.01.06 05:00,4455.04,4427.58,4427.58,4524.51,4576.62,0.73,0.02,27.46,4455.04,4455.04,9999.91,73.24,0.02,0.02,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
ENTRY,5,2026.01.06 16:00|PinBarEntry|LONG|3,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,0,8.00,0.00,YES,2026.01.06 17:00,2026.01.06 17:00,4487.42,4450.86,4450.86,4602.22,4688.31,0.73,0.02,36.56,4487.42,4487.42,10019.05,73.38,0.02,0.02,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
EXIT,5,2026.01.06 16:00|PinBarEntry|LONG|3,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,0,8.00,0.00,YES,2026.01.06 17:00,2026.01.06 17:00,4487.42,4450.86,4453.63,4602.22,4688.31,0.73,0.02,36.56,4487.42,4487.42,10019.05,73.38,0.02,0.02,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2026.01.07 07:34,4453.63,-69.22,-0.94,14.6,28.87,13.10,0.79,0.36,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,1,1,0,2026.01.07 02:00,Chandelier Trail: SL=4453.63 (ATRx3.5),0.00,,,0.00,,LOSS,-69.22,-0.94,0.00,0.00,-69.22,-0.94,NO,NO,NO,0.36,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2026.01.07 02:00
EXIT,3,2026.01.06 04:00|EngulfingEntry|LONG|2,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,EngulfingEntry,MODE_NONE,DAY_TREND,0,8.00,0.00,YES,2026.01.06 05:00,2026.01.06 05:00,4455.04,4427.58,4453.63,4524.51,4576.62,0.73,0.02,27.46,4455.04,4455.04,9999.91,73.24,0.02,0.01,TP0_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2026.01.07 07:34,4453.63,16.97,0.23,26.6,12.41,45.48,0.45,1.66,1,19.20,0.26,2026.01.06 07:31,,0.00,0.00,,0.00,0.00,,5,4,1,2026.01.07 02:00,Chandelier Trail: SL=4453.63 (ATRx3.5),0.00,,,0.00,,WIN,-2.23,-0.03,19.20,0.26,16.97,0.23,YES,YES,YES,1.66,NO,YES,0.01,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2026.01.07 02:00
EXIT,2,2026.01.05 16:00|PinBarEntry|LONG|1,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,PinBarEntry,MODE_NONE,DAY_TREND,0,8.00,0.00,YES,2026.01.05 17:00,2026.01.05 17:00,4436.84,4395.75,4453.63,4536.07,4610.50,0.73,0.01,41.09,4436.84,4436.84,9999.97,73.24,0.01,0.01,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2026.01.07 07:34,4453.63,15.18,0.21,38.6,8.76,63.68,0.21,1.55,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,11,9,2,2026.01.07 02:00,Chandelier Trail: SL=4453.63 (ATRx3.5),0.41,,,0.00,,WIN,15.18,0.21,0.00,0.00,15.18,0.21,NO,YES,YES,1.55,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.00,2026.01.07 02:00
ENTRY,9,2026.01.07 18:00|LiquidityEngine|LONG|9,LiqEng Bullish OB Retest (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,LiquidityEngine,MODE_OB_RETEST,DAY_TREND,100,8.00,0.00,YES,2026.01.07 19:00,2026.01.07 19:00,4464.35,4428.94,4428.94,4545.80,4606.90,0.70,0.01,35.41,4464.35,4464.35,9962.75,69.49,0.01,0.01,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
ENTRY,10,2026.01.07 21:00|LiquidityEngine|LONG|10,LiqEng Bullish OB Retest (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,LiquidityEngine,MODE_OB_RETEST,DAY_TREND,100,8.00,0.00,YES,2026.01.07 22:00,2026.01.07 22:00,4457.06,4434.97,4434.97,4507.88,4545.99,0.70,0.03,22.09,4457.06,4457.06,9962.66,69.49,0.03,0.03,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
EXIT,10,2026.01.07 21:00|LiquidityEngine|LONG|10,LiqEng Bullish OB Retest (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,LiquidityEngine,MODE_OB_RETEST,DAY_TREND,100,8.00,0.00,YES,2026.01.07 22:00,2026.01.07 22:00,4457.06,4434.97,4434.97,4507.88,4545.99,0.70,0.03,22.09,4457.06,4457.06,9962.66,69.49,0.03,0.03,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2026.01.08 04:37,4434.97,-73.45,-1.06,6.6,21.35,9.39,0.97,0.42,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,0,0,0,,,0.00,,,0.00,,LOSS,-73.45,-1.06,0.00,0.00,-73.45,-1.06,NO,NO,NO,0.42,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.00,
EXIT,9,2026.01.07 18:00|LiquidityEngine|LONG|9,LiqEng Bullish OB Retest (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,NEWYORK,LiquidityEngine,MODE_OB_RETEST,DAY_TREND,100,8.00,0.00,YES,2026.01.07 19:00,2026.01.07 19:00,4464.35,4428.94,4430.18,4545.80,4606.90,0.70,0.01,35.41,4464.35,4464.35,9962.75,69.49,0.01,0.01,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2026.01.08 07:05,4430.18,-36.56,-0.53,12.1,34.12,2.10,0.96,0.06,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,1,1,0,2026.01.08 02:03,Chandelier Trail: SL=4430.18 (ATRx3.0),0.00,,,0.00,,LOSS,-36.56,-0.53,0.00,0.00,-36.56,-0.53,NO,NO,NO,0.06,NO,NO,0.00,NO,,0.00,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,2026.01.08 02:03
