Kind,Time,Engine,SignalId,Ticket,EntryModel,EntryVer,ExitModel,ExitVer,LabVer,Action,Conf,ReqRisk,ApplRisk,Wait,Subtype,Impulse,TrendAlign,PbDepth,RecConf,MomPhase,SeqExh,FollowThru,RoomR,Reason
OPEN	2019.01.03 09:00	MACrossEntry	1041383338	2	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.01.07 02:00	PinBarEntry	1733409479	5	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.01.07 10:00	MACrossEntry	333189048	7	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.01.08 09:00	PinBarEntry	1329167209	9	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.01.22 03:00	PinBarEntry	1120970889	12	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.01.28 18:00	EngulfingEntry	423034742	14	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.01.29 09:00	PinBarEntry	1508575854	15	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.02.07 03:00	PinBarEntry	489217350	23	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.02.18 15:00	PinBarEntry	566158636	26	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.02.19 11:00	EngulfingEntry	102827559	27	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.02.19 15:00	MACrossEntry	1728141223	29	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.02.19 16:00	EngulfingEntry	1909373858	30	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.02.25 17:00	PinBarEntry	562179751	46	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.02.26 08:00	PinBarEntry	1369788164	47	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.03.04 10:00	ExpansionEngine	984580396	51	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.03.07 14:00	PinBarEntry	575033570	55	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.03.13 13:00	EngulfingEntry	1075494813	57	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.03.25 12:00	EngulfingEntry	2080149445	59	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.03.28 07:00	PinBarEntry	880396572	62	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.04.01 05:00	PinBarEntry	626875995	67	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.04.22 07:00	PinBarEntry	748242441	70	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.04.23 12:00	PinBarEntry	1803453776	72	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
ENTRY	2019.05.14 03:00	PullbackContinuationEngine	982439591	0	RM_PBC_C	1	RM_CURRENT	0	2	1	0.000	1.00		0	0	0.585	3.000	0.000	0.000	1	0.200	0.000	0.992	abstain: pullback structure / recovery not available
ENTRY	2019.05.20 06:00	PullbackContinuationEngine	785417698	0	RM_PBC_C	1	RM_CURRENT	0	2	0	1.000	1.00		0	0	0.000	2.000	0.170	1.000	2	0.254	0.000	0.204	accept: recovery confirmed; subtype ambiguous — nominal; no subtype exit
OPEN	2019.05.20 06:00	PullbackContinuationEngine	785417698	76	RM_PBC_C	1	RM_CURRENT	0	2	0	1.000	1.00	1.00		0									accept: recovery confirmed; subtype ambiguous — nominal; no subtype exit
OPEN	2019.05.21 03:00	PinBarEntry	1738789118	77	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.05.23 10:00	PinBarEntry	1150901954	83	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.05.30 19:00	EngulfingEntry	601281956	85	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.06.03 03:00	PinBarEntry	521386297	89	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.06.05 14:00	EngulfingEntry	1153922400	94	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.06.05 16:00	ExpansionEngine	1006103916	96	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.06.06 11:00	ExpansionEngine	2075473705	99	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.06.06 16:00	ExpansionEngine	407719561	100	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.06.10 11:00	PinBarEntry	1450208358	105	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.06.12 07:00	PinBarEntry	810367243	108	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.06.12 12:00	EngulfingEntry	1237910082	110	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.06.13 10:00	MACrossEntry	1854966224	112	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.06.13 18:00	PinBarEntry	199842234	113	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.06.19 23:00	EngulfingEntry	2146650996	122	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.06.20 05:00	EngulfingEntry	1647072359	127	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.06.25 22:00	PinBarEntry	298193214	131	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.07.04 18:00	EngulfingEntry	1454917613	133	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.07.10 20:00	PinBarEntry	1597666760	136	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.07.10 22:00	PinBarEntry	155288612	137	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.07.15 12:00	PinBarEntry	2117436741	144	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.07.15 23:00	PinBarEntry	2131998616	146	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.07.16 06:00	MACrossEntry	380944851	147	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.08.05 20:00	PinBarEntry	635958560	150	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.08.06 14:00	PinBarEntry	653826464	151	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.08.06 17:00	EngulfingEntry	481603917	152	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
ENTRY	2019.08.07 15:00	PullbackContinuationEngine	1281171933	0	RM_PBC_C	1	RM_CURRENT	0	2	1	0.000	1.00		0	0	0.778	4.000	0.000	0.000	1	0.300	0.000	0.328	abstain: pullback structure / recovery not available
OPEN	2019.08.13 10:00	EngulfingEntry	1119542290	162	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.08.14 03:00	PinBarEntry	1244524312	166	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.08.14 19:00	PinBarEntry	404455341	169	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.08.20 15:00	PinBarEntry	1795175502	172	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.08.29 08:00	MACrossEntry	2035015831	174	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.09.10 12:00	PinBarEntry	879431545	177	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.09.12 16:00	EngulfingEntry	1628426146	180	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.09.19 13:00	PinBarEntry	376121808	182	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.09.23 18:00	EngulfingEntry	610245163	184	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.09.30 11:00	PinBarEntry	882820372	186	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
ENTRY	2019.10.08 04:00	PullbackContinuationEngine	135665763	0	RM_PBC_C	1	RM_CURRENT	0	2	5	1.000	1.00		0	1	0.793	3.000	0.232	1.000	1	0.200	0.000	0.123	reclassify SHALLOW: low depth + fast recovery — bank sooner / tighter exit
OPEN	2019.10.08 04:00	PullbackContinuationEngine	135665763	190	RM_PBC_C	1	RM_CURRENT	0	2	5	1.000	1.00	1.00		1									reclassify SHALLOW: low depth + fast recovery — bank sooner / tighter exit
OPEN	2019.10.14 14:00	PinBarEntry	883425315	192	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.10.30 11:00	PinBarEntry	1658329485	194	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.10.31 12:00	EngulfingEntry	845633609	196	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.10.31 13:00	PinBarEntry	604913306	198	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.11.04 09:00	PinBarEntry	1282422624	204	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.11.05 18:00	ExpansionEngine	9107341	206	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.11.11 13:00	PinBarEntry	1512560662	208	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.11.12 03:00	PinBarEntry	761287673	210	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.11.28 11:00	PinBarEntry	482265637	214	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.11.28 12:00	PinBarEntry	1684459753	215	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.12.03 17:00	EngulfingEntry	1592084772	220	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
OPEN	2019.12.04 09:00	EngulfingEntry	1830082345	221	RM_PBC_C	1	RM_CURRENT	0	2	0	0.000	1.00	1.00		0									
